Entrez,ENS,Biotype,HGNC,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneList,LncList
5354,ENSG00000123560,protein_coding,PLP1,0.505982961,12.06425108,2.613474028,0.010133469,0.033440318,-2.83940979,FALSE,FALSE
645784,NA,NA,NA,-0.505904116,1.610365586,-2.728285079,0.007343089,0.026581469,-2.487533221,FALSE,FALSE
283807,ENSG00000197361,protein_coding,FBXL22,-0.505824677,0.297003047,-3.097741921,0.002438997,0.012638502,-1.590754055,TRUE,FALSE
220359,ENSG00000173825,protein_coding,TIGD3,-0.5056097,0.701552744,-3.598776457,0.000469027,0.004346878,-0.237449282,FALSE,FALSE
100287366,NA,NA,NA,-0.505513161,0.843820157,-3.141319002,0.002127836,0.011529004,-1.466081052,FALSE,FALSE
197259,ENSG00000168404,protein_coding,MLKL,0.505455364,3.545338138,2.96953264,0.00361567,0.016384205,-2.030069261,FALSE,FALSE
64857,ENSG00000090924,protein_coding,PLEKHG2,0.505356492,3.73252715,3.625158336,0.000428006,0.004114377,-0.153297338,FALSE,FALSE
222008,ENSG00000170419,protein_coding,VSTM2A,-0.505153653,5.567866241,-2.403729643,0.017790405,0.049998547,-3.539067608,FALSE,FALSE
102724554,NA,NA,NA,0.504909503,3.337764368,2.488312751,0.01423497,0.042496431,-3.162026558,FALSE,FALSE
5270,ENSG00000135919,protein_coding,SERPINE2,-0.50490158,7.738666811,-4.922416838,2.81E-06,0.00036932,4.411692571,FALSE,FALSE
55240,ENSG00000115107,protein_coding,STEAP3,0.504834942,3.187383644,2.562936246,0.011640533,0.036945403,-2.9871735,TRUE,FALSE
5504,ENSG00000184203,protein_coding,PPP1R2,-0.504728854,5.650552352,-4.825679191,4.23E-06,0.000412993,4.022686462,FALSE,FALSE
9242,ENSG00000178860,protein_coding,MSC,-0.504427775,1.710095761,-2.82040705,0.005630815,0.022093502,-2.27415801,TRUE,FALSE
7066,ENSG00000090534,protein_coding,THPO,-0.50428199,2.150643295,-3.394777768,0.000937005,0.006813242,-0.777794184,FALSE,FALSE
102723820,NA,NA,NA,0.503919373,0.87113982,2.632381159,0.009616493,0.032303671,-2.678475293,FALSE,FALSE
8745,ENSG00000114948,protein_coding,ADAM23,-0.503910217,6.138164904,-3.328582407,0.001165826,0.007799024,-1.149094375,FALSE,FALSE
57692,ENSG00000198934,protein_coding,MAGEE1,-0.503909547,5.194004311,-3.501974664,0.000653621,0.005433551,-0.590319292,FALSE,FALSE
54332,ENSG00000104381,protein_coding,GDAP1,-0.503844489,6.29495778,-4.025101444,0.000101158,0.001833564,1.076724892,FALSE,FALSE
400960,NA,NA,NA,0.503794935,2.945436166,4.508647115,1.55E-05,0.000714414,2.833980848,FALSE,FALSE
283209,ENSG00000165434,protein_coding,PGM2L1,-0.503704571,6.494752744,-2.909799124,0.004326066,0.018439005,-2.32138467,FALSE,FALSE
57718,ENSG00000278326,protein_coding,PPP4R4,-0.50366049,4.682336112,-3.557928014,0.000539943,0.004780095,-0.410230195,FALSE,FALSE
8826,ENSG00000140575,protein_coding,IQGAP1,0.503634074,6.772267653,3.856203463,0.000188338,0.002554607,0.502651384,FALSE,FALSE
51473,ENSG00000146038,protein_coding,DCDC2,-0.503616924,1.321397328,-3.268918961,0.001415921,0.008865843,-1.126307844,FALSE,FALSE
26134,NA,NA,NA,0.503559724,1.759545589,3.034706318,0.00296424,0.014315695,-1.740317151,FALSE,FALSE
2012,ENSG00000134531,protein_coding,EMP1,0.503438633,4.846153989,2.538040116,0.012454582,0.038736328,-3.213970195,FALSE,FALSE
1996,ENSG00000162374,protein_coding,ELAVL4,-0.503425471,6.28163228,-2.921528068,0.004177197,0.018027362,-2.298715589,FALSE,FALSE
7102,ENSG00000156298,protein_coding,TSPAN7,-0.503106701,9.226567815,-4.649438522,8.77E-06,0.000550722,3.370755461,FALSE,FALSE
100128750,NA,NA,NA,0.503041678,-0.525125987,2.461289422,0.01529499,0.044752292,-3.020077418,FALSE,FALSE
9738,ENSG00000103540,protein_coding,CCP110,0.502526695,7.276998955,3.537238548,0.00057961,0.005015487,-0.516074549,FALSE,FALSE
84226,ENSG00000221843,protein_coding,C2orf16,-0.502456422,-0.270238843,-2.912818786,0.00428728,0.018346212,-2.046567276,FALSE,FALSE
6850,ENSG00000165025,protein_coding,SYK,0.502169131,3.812614627,2.849842622,0.005166012,0.020741908,-2.351244965,FALSE,FALSE
102524628,NA,NA,NA,-0.501795299,0.495116975,-3.222604674,0.001643689,0.009736973,-1.269239833,FALSE,FALSE
1604,ENSG00000196352,protein_coding,CD55,0.501787468,4.773413301,3.420842583,0.000859054,0.006465835,-0.831765898,FALSE,FALSE
102725479,NA,NA,NA,-0.501263049,3.072294079,-3.770174758,0.000256702,0.003012911,0.331254768,FALSE,FALSE
85320,ENSG00000121270,protein_coding,ABCC11,-0.501107483,-0.085505692,-2.458409696,0.015412001,0.045019739,-3.030547314,FALSE,FALSE
55847,ENSG00000122873,protein_coding,CISD1,-0.500785429,5.450663152,-4.574072133,1.19E-05,0.000630113,3.062123975,FALSE,FALSE
100505483,NA,NA,NA,-0.500779532,3.841880064,-3.480846323,0.000702137,0.005692284,-0.599512818,FALSE,FALSE
255877,ENSG00000161940,protein_coding,BCL6B,0.500514136,2.800988869,2.856524277,0.005065518,0.020436425,-2.263464567,FALSE,FALSE
7477,ENSG00000188064,protein_coding,WNT7B,-0.500375868,2.78568519,-2.872658645,0.004830189,0.019809748,-2.223491347,FALSE,FALSE
25830,ENSG00000130540,protein_coding,SULT4A1,-0.50022234,6.659000453,-2.631872426,0.009630085,0.032330755,-3.02285468,FALSE,FALSE
6785,ENSG00000118402,protein_coding,ELOVL4,-0.500113953,4.631363203,-3.069480489,0.002662802,0.013387872,-1.832809067,FALSE,FALSE
50859,ENSG00000196104,protein_coding,SPOCK3,0.500066966,7.10321685,3.197447283,0.001781291,0.010295419,-1.533898065,FALSE,FALSE
100507347,NA,NA,NA,0.499741391,5.728009278,2.569505851,0.011433849,0.036494969,-3.170557346,FALSE,FALSE
5581,ENSG00000171132,protein_coding,PRKCE,-0.499618179,6.317630346,-3.179674568,0.001884886,0.010669694,-1.581903745,FALSE,FALSE
2917,ENSG00000196277,protein_coding,GRM7,-0.499551369,3.650706633,-3.332056458,0.00115262,0.007746697,-1.027865224,FALSE,FALSE
6813,ENSG00000076944,protein_coding,STXBP2,0.499254375,2.782601556,2.912373983,0.004292974,0.018360268,-2.103337499,FALSE,FALSE
286437,NA,NA,NA,0.499162269,3.516580653,4.182342993,5.58E-05,0.001335454,1.691289429,FALSE,FALSE
3691,ENSG00000132470,protein_coding,ITGB4,0.499156276,5.960275119,2.550783545,0.01203173,0.037809094,-3.227634194,FALSE,FALSE
23480,ENSG00000132432,protein_coding,SEC61G,-0.499075979,4.563300228,-4.707131946,6.92E-06,0.00048007,3.579116386,FALSE,FALSE
100996457,NA,NA,NA,-0.498887642,0.93755359,-3.242711831,0.001540902,0.009379646,-1.200835465,FALSE,FALSE
7048,ENSG00000163513,protein_coding,TGFBR2,0.498877737,5.364580073,2.568330315,0.011470588,0.03656861,-3.178630626,FALSE,FALSE
728841,ENSG00000270231,transcribed_unprocessed_pseudogene,NBPF8,0.498866496,1.631606664,3.38970569,0.000952925,0.006894786,-0.793463628,FALSE,FALSE
220906,NA,NA,NA,-0.498826847,4.875544911,-4.446805109,1.99E-05,0.000785221,2.59897035,FALSE,FALSE
101927931,NA,NA,NA,0.498476143,1.513964063,2.448658187,0.01581418,0.045881998,-3.101074162,FALSE,FALSE
170384,ENSG00000196968,protein_coding,FUT11,0.498392114,2.728821743,3.163682291,0.001982866,0.010959685,-1.43418438,FALSE,FALSE
27185,ENSG00000162946,protein_coding,DISC1,0.498222278,3.976912019,4.027229915,0.000100357,0.001831507,1.146111532,FALSE,FALSE
23446,ENSG00000070214,protein_coding,SLC44A1,0.498042699,8.12500588,3.324999149,0.001179595,0.007847611,-1.131468594,FALSE,FALSE
266722,ENSG00000185352,protein_coding,HS6ST3,-0.497670822,5.263672174,-2.782063594,0.006293546,0.023953235,-2.625275476,FALSE,FALSE
84277,ENSG00000176410,protein_coding,DNAJC30,-0.49765023,3.705377539,-4.114408307,7.23E-05,0.001537232,1.452101288,FALSE,FALSE
27065,ENSG00000168824,protein_coding,NSG1,-0.497412404,5.314641884,-3.093026482,0.002475084,0.012761563,-1.809500687,FALSE,FALSE
9168,ENSG00000034510,protein_coding,TMSB10,-0.497328342,8.810068707,-4.764793538,5.45E-06,0.000446048,3.807118272,TRUE,FALSE
963,ENSG00000143119,protein_coding,CD53,0.49728256,4.731387413,2.786895551,0.006206284,0.023695739,-2.592132768,FALSE,FALSE
1634,ENSG00000011465,protein_coding,DCN,0.497191417,6.093228371,3.048995972,0.002836744,0.013978596,-1.969797251,FALSE,FALSE
200539,ENSG00000163126,protein_coding,ANKRD23,0.496585799,2.751550759,4.703729044,7.02E-06,0.00048007,3.525458869,TRUE,FALSE
11126,ENSG00000117281,protein_coding,CD160,-0.496571174,3.57030402,-3.25582826,0.001477117,0.009106128,-1.256186942,FALSE,FALSE
8038,ENSG00000148848,protein_coding,ADAM12,0.496532662,2.400836741,3.236926434,0.001569845,0.009484887,-1.222643749,FALSE,FALSE
9369,ENSG00000021645,protein_coding,NRXN3,-0.496413406,6.333468907,-3.45366898,0.000769536,0.005989367,-0.783216976,FALSE,FALSE
6511,ENSG00000105143,protein_coding,SLC1A6,-0.496396294,2.876571563,-3.00668067,0.0032298,0.015167294,-1.869992266,FALSE,FALSE
102723866,NA,NA,NA,0.496388231,0.192104718,3.044427601,0.002876942,0.014095006,-1.727229052,FALSE,FALSE
10018,ENSG00000153094,protein_coding,BCL2L11,0.496017344,3.577444535,4.311434877,3.39E-05,0.001032789,2.143171016,FALSE,FALSE
101928560,NA,NA,NA,-0.495867782,0.941141225,-3.415466403,0.000874616,0.006541369,-0.739110336,FALSE,FALSE
440138,ENSG00000253710,protein_coding,ALG11,0.495604374,2.579118667,3.67538201,0.000359113,0.003695554,0.049195077,FALSE,FALSE
144100,ENSG00000166689,protein_coding,PLEKHA7,0.49545504,3.882487006,3.820851,0.000214019,0.002744632,0.468930603,FALSE,FALSE
2954,ENSG00000100577,protein_coding,GSTZ1,-0.495373806,2.925883924,-3.203534021,0.001747049,0.010147017,-1.346066876,FALSE,FALSE
79442,ENSG00000163827,protein_coding,LRRC2,-0.495268734,3.380289953,-2.988166368,0.003417098,0.015776655,-1.95806874,FALSE,FALSE
23101,ENSG00000053524,protein_coding,MCF2L2,0.49511236,6.256208692,2.88284333,0.004686843,0.01940289,-2.408314556,FALSE,FALSE
254427,ENSG00000148426,protein_coding,PROSER2,0.495005581,0.493905701,3.865260461,0.000182246,0.00251378,0.517883154,FALSE,FALSE
79879,ENSG00000100147,protein_coding,CCDC134,0.494929769,-0.182576151,2.655560781,0.009015251,0.030805611,-2.620569601,FALSE,FALSE
728554,NA,NA,NA,-0.494921046,0.438954038,-2.577274612,0.011193701,0.035920361,-2.792355732,FALSE,FALSE
26958,ENSG00000158623,protein_coding,COPG2,-0.494709076,5.679109863,-4.034631729,9.76E-05,0.001801003,1.103816408,FALSE,FALSE
55233,ENSG00000114978,protein_coding,MOB1A,0.494436213,3.446788903,3.287226245,0.001334301,0.008478378,-1.13274248,FALSE,FALSE
56905,ENSG00000167173,protein_coding,C15orf39,0.494425123,2.856871406,4.040149983,9.56E-05,0.001787468,1.21375046,TRUE,FALSE
84898,ENSG00000120594,protein_coding,PLXDC2,0.49433822,6.18017643,4.68519452,7.57E-06,0.000493192,3.478318502,FALSE,FALSE
122970,ENSG00000177465,protein_coding,ACOT4,-0.494330594,1.561419764,-4.076274606,8.35E-05,0.00165336,1.273116142,FALSE,FALSE
132332,ENSG00000164112,protein_coding,TMEM155,-0.494216459,4.342938704,-2.671240263,0.008628048,0.029950315,-2.831475481,FALSE,FALSE
79698,ENSG00000165061,protein_coding,ZMAT4,-0.494160717,2.934132348,-2.442298105,0.016081497,0.046450614,-3.235106575,FALSE,FALSE
100616358,NA,NA,NA,0.493939717,1.596060197,2.767524526,0.006562903,0.024592704,-2.392884113,FALSE,FALSE
80059,ENSG00000176204,protein_coding,LRRTM4,-0.493831233,3.470541838,-3.601465228,0.000464682,0.00432748,-0.204940614,FALSE,FALSE
9723,ENSG00000170381,protein_coding,SEMA3E,0.493575695,2.36426973,2.724218677,0.007428581,0.026813655,-2.525597785,FALSE,FALSE
101930489,NA,NA,NA,-0.493429707,2.115412044,-3.516910631,0.000621248,0.005251704,-0.42481743,FALSE,FALSE
646405,NA,NA,NA,-0.493405991,3.688301208,-3.699024689,0.000330448,0.003504181,0.078116008,FALSE,FALSE
219293,ENSG00000215915,protein_coding,ATAD3C,0.49340484,3.352770221,2.758727629,0.006730935,0.02500915,-2.550756247,FALSE,FALSE
102724163,NA,NA,NA,-0.493129144,4.644445453,-3.132326162,0.00218886,0.011747417,-1.66422726,FALSE,FALSE
102725006,NA,NA,NA,0.493075818,1.10018671,2.87089869,0.004855364,0.019885163,-2.1368274,FALSE,FALSE
11016,ENSG00000170653,protein_coding,ATF7,0.492936671,5.807279763,4.385198829,2.54E-05,0.000895146,2.354709533,FALSE,FALSE
844,ENSG00000143318,protein_coding,CASQ1,-0.492774114,3.355471072,-3.863648528,0.000183317,0.002518024,0.625943482,FALSE,FALSE
114991,ENSG00000157657,protein_coding,ZNF618,0.492388974,3.561341995,5.173521929,9.56E-07,0.000249192,5.395467002,FALSE,FALSE
100130872,NA,NA,NA,-0.492357999,1.105366165,-2.663875836,0.008807997,0.030353235,-2.617996678,FALSE,FALSE
401565,ENSG00000188163,protein_coding,FAM166A,-0.492143166,4.762847935,-3.684029832,0.000348365,0.00361781,-0.034320555,FALSE,FALSE
101929407,NA,NA,NA,0.492121028,2.559584125,2.668479223,0.00869512,0.030072631,-2.686616782,FALSE,FALSE
54554,ENSG00000196981,protein_coding,WDR5B,-0.492108571,4.712146602,-4.571659107,1.20E-05,0.000630113,3.061672084,FALSE,FALSE
6334,ENSG00000196876,protein_coding,SCN8A,-0.492023815,6.080338382,-2.829660757,0.005480731,0.021649565,-2.530152994,FALSE,FALSE
27330,ENSG00000072133,protein_coding,RPS6KA6,-0.49184538,3.591580241,-3.387696666,0.000959301,0.006923822,-0.861693029,FALSE,FALSE
9228,ENSG00000198010,protein_coding,DLGAP2,-0.491680969,5.002652675,-3.405885067,0.000903009,0.006656895,-0.891405546,TRUE,FALSE
340529,ENSG00000186288,protein_coding,PABPC1L2A,-0.491649624,1.193400107,-2.780422581,0.006323436,0.024012667,-2.353352047,FALSE,FALSE
80760,ENSG00000123243,protein_coding,ITIH5,0.491596112,5.353513821,3.197890912,0.001778775,0.010284254,-1.540351159,FALSE,FALSE
1006,ENSG00000150394,protein_coding,CDH8,-0.491508531,4.166541593,-2.966857297,0.003645037,0.016457896,-2.067068051,FALSE,FALSE
441307,NA,NA,NA,0.491354653,1.852354983,3.261624971,0.001449721,0.008996669,-1.144539501,FALSE,FALSE
653082,ENSG00000206077,protein_coding,ZDHHC11B,0.491260089,6.330009853,3.603115154,0.000462035,0.004317208,-0.321185509,FALSE,FALSE
6938,ENSG00000140262,protein_coding,TCF12,0.491248077,6.50959723,4.359295716,2.81E-05,0.000943838,2.254839003,FALSE,FALSE
729178,NA,NA,NA,-0.491016143,3.1882897,-3.646594026,0.000397198,0.003925538,-0.055260321,FALSE,FALSE
128239,ENSG00000183856,protein_coding,IQGAP3,-0.490851818,0.7816146,-2.76011678,0.006704143,0.024957069,-2.393162708,FALSE,FALSE
9414,ENSG00000119139,protein_coding,TJP2,0.490786366,6.836776251,3.355881798,0.001065756,0.007415813,-1.076369446,FALSE,FALSE
8997,ENSG00000160145,protein_coding,KALRN,-0.490722101,7.208895641,-3.800668453,0.00023014,0.002845777,0.329344248,FALSE,FALSE
139065,ENSG00000179542,protein_coding,SLITRK4,-0.490610494,5.609266315,-2.968593812,0.003625951,0.01640558,-2.181686451,FALSE,FALSE
200726,ENSG00000235118,protein_coding,FAM237A,-0.490604686,-0.478169793,-2.455307924,0.015538927,0.045285167,-3.032808899,FALSE,FALSE
55312,ENSG00000135002,protein_coding,RFK,-0.490588749,5.681815839,-4.030929851,9.90E-05,0.001816749,1.097421842,FALSE,FALSE
150290,ENSG00000167065,protein_coding,DUSP18,0.49044698,2.171416207,3.754101312,0.00027185,0.003139691,0.286419265,FALSE,FALSE
2852,ENSG00000164850,protein_coding,GPER1,0.490423209,3.992276068,3.212829048,0.001695937,0.009969232,-1.409218482,FALSE,FALSE
102724516,NA,NA,NA,0.490418439,2.66697096,2.598876052,0.010549622,0.034412515,-2.833133952,FALSE,FALSE
102725097,NA,NA,NA,0.490281393,2.839833012,2.591378845,0.010769279,0.03490239,-2.871113129,FALSE,FALSE
102725402,NA,NA,NA,0.490281393,2.839833012,2.591378845,0.010769279,0.03490239,-2.871113129,FALSE,FALSE
101929911,NA,NA,NA,0.490264387,1.110678745,2.798450751,0.006002058,0.023132002,-2.307043694,FALSE,FALSE
4192,ENSG00000110492,protein_coding,MDK,-0.490219361,3.125555824,-3.821017817,0.000213891,0.002744632,0.491371454,FALSE,FALSE
26576,ENSG00000184343,protein_coding,SRPK3,0.490217694,2.834128383,3.355524372,0.001067012,0.007415813,-0.908003611,FALSE,FALSE
4609,ENSG00000136997,protein_coding,MYC,0.48998905,2.013564466,2.4813757,0.01450063,0.043073166,-3.058421483,FALSE,FALSE
102723990,NA,NA,NA,0.489518578,5.15306232,3.762808211,0.000263543,0.003072682,0.228607625,FALSE,FALSE
105,ENSG00000185736,protein_coding,ADARB2,0.489425596,6.330482277,3.473978701,0.000718624,0.005763852,-0.724745615,FALSE,FALSE
79890,ENSG00000100599,protein_coding,,0.48937263,3.648569665,3.355696469,0.001066407,0.007415813,-0.957182105,FALSE,FALSE
9080,ENSG00000213937,protein_coding,CLDN9,0.489158447,2.076103455,2.732086272,0.007263983,0.026376568,-2.508615436,FALSE,FALSE
80303,ENSG00000115468,protein_coding,EFHD1,0.488926256,7.822593084,3.277179175,0.001378533,0.008693461,-1.282191145,FALSE,FALSE
2044,ENSG00000145242,protein_coding,EPHA5,-0.488868225,3.993139842,-2.684413345,0.008314447,0.029126242,-2.758484411,FALSE,FALSE
101929385,NA,NA,NA,0.48886549,2.063732937,2.988396533,0.003414709,0.015774414,-1.868788258,FALSE,FALSE
7259,ENSG00000189241,protein_coding,TSPYL1,-0.488551375,8.253310666,-3.410776452,0.000888408,0.00659071,-0.869551204,FALSE,FALSE
10485,ENSG00000125462,protein_coding,C1orf61,-0.488219183,8.0629708,-4.293536185,3.63E-05,0.001083522,2.047238159,FALSE,FALSE
4929,ENSG00000153234,protein_coding,NR4A2,0.488109606,4.067879867,3.30805958,0.001246774,0.008111254,-1.114185445,FALSE,FALSE
55055,ENSG00000174442,protein_coding,ZWILCH,-0.488082228,2.92770626,-4.215343833,4.92E-05,0.001263388,1.805994303,FALSE,FALSE
7409,ENSG00000141968,protein_coding,VAV1,0.48782982,2.571834545,2.899042299,0.004466864,0.01881872,-2.120510278,FALSE,FALSE
22861,ENSG00000091592,protein_coding,NLRP1,0.487722265,3.184581842,3.011187726,0.003185662,0.015040363,-1.879460069,FALSE,FALSE
2872,ENSG00000099875,protein_coding,MKNK2,0.487675203,6.471294628,3.455541859,0.000764703,0.00597025,-0.786300863,FALSE,FALSE
1318,ENSG00000136867,protein_coding,SLC31A2,0.487610946,5.513238777,2.727545383,0.007358574,0.026626558,-2.781446971,FALSE,FALSE
375387,ENSG00000174004,protein_coding,NRROS,0.487286789,1.53331786,3.401264851,0.000917007,0.006709451,-0.762266127,FALSE,FALSE
5745,ENSG00000160801,protein_coding,PTH1R,0.48701031,5.131764914,3.515258671,0.000624753,0.005275889,-0.587230278,FALSE,FALSE
125113,ENSG00000213424,protein_coding,KRT222,-0.487008443,3.434507426,-2.752329426,0.006855599,0.02529742,-2.550272033,FALSE,FALSE
283149,ENSG00000186174,protein_coding,BCL9L,0.486881473,4.914626765,4.293814657,3.63E-05,0.001083522,2.04244535,FALSE,FALSE
57228,ENSG00000170545,protein_coding,SMAGP,0.486756458,0.550907796,3.17534505,0.001910958,0.010734331,-1.389301853,FALSE,FALSE
6461,ENSG00000107338,protein_coding,SHB,0.486621055,4.105698011,3.361950309,0.001044632,0.007340567,-0.967440126,FALSE,FALSE
100302137,NA,NA,NA,0.486578088,0.257348525,2.759642217,0.006713285,0.024979935,-2.391652815,FALSE,FALSE
102725445,NA,NA,NA,-0.486509091,2.752767093,-4.476269315,1.77E-05,0.000739785,2.716461749,FALSE,FALSE
129293,ENSG00000186854,protein_coding,TRABD2A,-0.486412093,1.574387711,-2.757440564,0.006755845,0.025064628,-2.419973927,TRUE,FALSE
945,ENSG00000105383,protein_coding,CD33,0.48621127,1.384450031,2.718791081,0.0075441,0.027152581,-2.499015203,FALSE,FALSE
9856,ENSG00000137261,protein_coding,KIAA0319,-0.486197236,5.154186352,-4.135196752,6.68E-05,0.001477857,1.479022619,FALSE,FALSE
9923,ENSG00000184677,protein_coding,ZBTB40,0.486068887,5.268617668,5.74715174,7.27E-08,0.000124049,7.830875598,FALSE,FALSE
101929574,NA,NA,NA,0.486064533,0.492249514,2.787193513,0.006200939,0.023695739,-2.328965748,FALSE,FALSE
286367,NA,NA,NA,-0.485970874,2.697281074,-3.880246831,0.000172577,0.002442798,0.690960564,FALSE,FALSE
730098,ENSG00000187186,protein_coding,,-0.485895335,3.283258567,-4.128117772,6.86E-05,0.001495547,1.507087766,FALSE,FALSE
1345,ENSG00000164919,protein_coding,COX6C,-0.485663894,7.24984801,-5.178516444,9.35E-07,0.000249192,5.435847304,FALSE,FALSE
11041,ENSG00000174684,protein_coding,B4GAT1,-0.485630906,7.209461997,-4.704456677,7.00E-06,0.00048007,3.557509618,FALSE,FALSE
1436,ENSG00000182578,protein_coding,CSF1R,0.485577478,6.186104564,2.826461288,0.005532204,0.021792218,-2.556174449,FALSE,FALSE
57282,ENSG00000144290,protein_coding,SLC4A10,-0.485558692,5.731128837,-2.543063308,0.012286336,0.038363574,-3.190356637,FALSE,FALSE
56133,ENSG00000112852,protein_coding,PCDHB2,0.485133387,0.573730855,3.348653396,0.001091439,0.007507441,-0.941192887,FALSE,FALSE
115572,ENSG00000158246,protein_coding,TENT5B,0.485110292,0.012023532,3.168721558,0.001951493,0.010847659,-1.427962158,FALSE,FALSE
83641,ENSG00000065809,protein_coding,FAM107B,0.484948597,7.390711207,2.815874536,0.005705688,0.022307629,-2.563058321,FALSE,FALSE
283518,ENSG00000198553,protein_coding,KCNRG,0.484876391,1.380163533,3.446687017,0.000787808,0.006088458,-0.640939749,FALSE,FALSE
4698,ENSG00000128609,protein_coding,NDUFA5,-0.48477834,7.279777893,-4.992608504,2.09E-06,0.000333578,4.68544833,FALSE,FALSE
1063,ENSG00000117724,protein_coding,CENPF,-0.484261711,1.025184454,-3.050058559,0.002827469,0.013948727,-1.698106402,FALSE,FALSE
